index,start station id,start station name,x1,y1,episode,cluster,community,lon,lat
2444,359,E 47 St & Park Ave,302112.23891265044,65343.747151756535,1.0,15.0,0.0,-73.97498696,40.75510266999983
2446,232,Cadman Plaza E & Tillary St,300832.61786630074,58777.668003688064,1.0,0.0,2.0,-73.99014892,40.69597682999983
2447,479,9 Ave & W 45 St,300738.4111203006,65908.7041940529,1.0,17.0,0.0,-73.9912551,40.76019251999984
2448,442,W 27 St & 7 Ave,300513.91616090975,64404.47231067105,1.0,7.0,0.0,-73.993915,40.74664699999987
2449,308,St James Pl & Oliver St,300125.74010663613,60676.801656922566,1.0,18.0,1.0,-73.99851193,40.71307915999984
2450,270,Adelphi St & Myrtle Ave,302384.4993335392,58456.60380456869,1.0,16.0,2.0,-73.97178913000002,40.693082569999824
2458,354,Emerson Pl & Myrtle Ave,303191.9785491434,58517.85094251193,1.0,2.0,2.0,-73.96223558,40.693631369999856
2460,366,Clinton Ave & Myrtle Ave,302629.03159357945,58476.500860318214,1.0,16.0,2.0,-73.968896,40.693260999999836
2462,495,W 47 St & 10 Ave,300590.01936045976,66187.01264147714,1.0,17.0,0.0,-73.99301222,40.76269881999985
2463,487,E 20 St & FDR Drive,302049.42396966746,62905.09349627224,1.0,1.0,1.0,-73.97573881,40.73314258999984
2465,2000,Front St & Washington St,300895.6291440136,59507.70991676065,1.0,0.0,2.0,-73.98940236,40.70255087999985
2466,485,W 37 St & 5 Ave,301402.7495039467,64819.14208777749,1.0,12.0,0.0,-73.98338988,40.75038008999983
2470,83,Atlantic Ave & Fort Greene Pl,302001.53208165395,57428.5733724534,1.0,9.0,2.0,-73.97632328,40.68382603999984
2472,345,Greenwich Ave & Charles St,300249.7126256283,63276.986096850254,1.0,7.0,0.0,-73.99704374,40.73649402999985
2475,523,W 38 St & 8 Ave,300727.79671735805,65294.97972801036,1.0,17.0,0.0,-73.99138152,40.754665909999844
2476,438,St Marks Pl & 1 Ave,301212.3363819785,62310.65248621744,1.0,6.0,0.0,-73.98564945,40.72779125999985
2477,293,Lafayette St & E 8 St,300780.17016488605,62587.70437142531,1.0,6.0,0.0,-73.9907647,40.73028665999984
2480,496,E 16 St & 5 Ave,300642.8303277456,63362.27615777918,1.0,6.0,0.0,-73.99238967,40.73726185999983
2483,519,Pershing Square N,301883.0873654481,64986.26268087386,1.0,15.0,0.0,-73.97770164000002,40.751884059999846
2487,247,Perry St & Bleecker St,299591.93039169017,63150.39233848494,1.0,10.0,0.0,-74.00483091,40.73535397999985
2495,461,E 20 St & 2 Ave,301516.21159830893,63208.59256365614,1.0,8.0,0.0,-73.98205027,40.735876779999835
2497,303,Mercer St & Spring St,300042.5798031173,61848.16149140853,1.0,11.0,1.0,-73.99949601,40.72362737999985
2498,345,W 11 St & 6 Ave,300249.7126256283,63276.986096850254,1.0,7.0,0.0,-73.99704374,40.73649402999985
2500,476,E 31 St & 3 Ave,301717.8511516086,64104.39401068386,1.0,8.0,0.0,-73.97966069,40.74394313999984
2502,223,W 13 St & 7 Ave,300004.5097159096,63423.68358848279,1.0,7.0,0.0,-73.99994661,40.737815089999835
2505,294,Washington Square E,300361.4420419065,62610.68906894925,1.0,10.0,0.0,-73.99572140000001,40.73049392999984
2507,349,Rivington St & Ridge St,301411.13402235246,61279.14370987461,1.0,4.0,1.0,-73.98329859,40.71850210999984
2509,493,W 45 St & 6 Ave,301443.00779797963,65532.083856796264,1.0,12.0,0.0,-73.98291153,40.75680009999985
2513,462,W 22 St & 10 Ave,299618.35483636684,64434.73505090945,1.0,19.0,0.0,-74.00451887,40.74691958999984
2514,157,Henry St & Atlantic Ave,300327.66941469687,58213.049033894386,1.0,0.0,2.0,-73.99612349,40.69089271999984
2519,369,Washington Pl & 6 Ave,299977.703802375,62804.71068545936,1.0,10.0,0.0,-74.00026394,40.732241189999854
2523,281,Grand Army Plaza & Central Park S,302219.37006246566,66375.91421787301,1.0,3.0,0.0,-73.97371465,40.76439709999985
2528,426,West St & Chambers St,298882.94266914815,61173.179050810446,1.0,5.0,1.0,-74.01322069,40.717548339999865
2530,468,Broadway & W 55 St,301526.2565097332,66472.162491906,1.0,14.0,0.0,-73.98192338,40.76526539999984
2534,499,Broadway & W 60 St,301526.5869796354,66904.1041578946,1.0,14.0,0.0,-73.98191841,40.76915504999985
2541,457,Broadway & W 58 St,301545.6410658641,66659.59159472103,1.0,14.0,0.0,-73.98169333,40.76695316999983
2543,229,Great Jones St,300524.60332246096,62270.9241894047,1.0,6.0,0.0,-73.99379025,40.727434229999844
2546,225,W 14 St & The High Line,299321.75769126747,63883.04356434581,1.0,7.0,0.0,-74.00803013,40.74195137999985
2547,408,Market St & Cherry St,300506.67401415604,60419.532810557284,1.0,4.0,1.0,-73.99400398,40.71076227999985
2548,337,Old Slip & Front St,299291.2303084922,59646.31307354559,1.0,5.0,1.0,-74.00838676,40.70379919999984
2554,401,Allen St & Rivington St,300846.7352800496,61467.13442023403,1.0,1.0,1.0,-73.98997825,40.720195759999854
2555,412,Forsyth St & Canal St,300488.0736725178,60980.68213755093,1.0,4.0,1.0,-73.99422366,40.71581549999984
2558,386,Centre St & Worth St,299801.8711149787,60884.34220051724,1.0,18.0,1.0,-74.00234482,40.71494806999984
2560,285,Broadway & E 14 St,300782.0867996863,63060.660848758074,1.0,6.0,0.0,-73.99074142,40.73454566999986
2568,394,E 9 St & Avenue C,301885.0342057529,62024.49404008556,1.0,1.0,1.0,-73.97768752,40.72521310999983
2574,291,Madison St & Montgomery St,301280.66267552465,60682.11287226576,1.0,4.0,1.0,-73.984844,40.71312599999984
2575,483,E 12 St & 3 Ave,300937.70331062056,62803.82948535765,1.0,6.0,0.0,-73.98889957,40.73223271999984
2577,524,W 43 St & 6 Ave,301421.26834867394,65362.50482935773,1.0,12.0,0.0,-73.98316936,40.75527306999984
2581,275,Washington Ave & Greene Ave,302905.1217008739,57725.88209595442,1.0,9.0,2.0,-73.96563307,40.68650064999987
2584,519,Pershing Square S,301883.0873654481,64986.26268087386,1.0,15.0,0.0,-73.97770164000002,40.751884059999846
2588,317,E 6 St & Avenue B,301533.03107794403,61949.369644950966,1.0,1.0,1.0,-73.98185424,40.72453733999984
2589,297,E 15 St & 3 Ave,301104.63993454224,63025.86940778463,1.0,6.0,0.0,-73.98692300000002,40.73423199999985
2591,355,Bayard St & Baxter St,300021.6543927277,61003.506462008554,1.0,18.0,1.0,-73.99974372,40.71602117999983
2597,307,Canal St & Rutgers St,300853.40129015065,60809.63113954845,1.0,4.0,1.0,-73.98990025,40.71427486999984
2605,518,E 39 St & 2 Ave,302242.95803032356,64533.24776557909,1.0,15.0,0.0,-73.97344190000001,40.747803729999845
2606,519,E 43 St & Vanderbilt Ave,301883.0873654481,64986.26268087386,1.0,15.0,0.0,-73.97770164000002,40.751884059999846
2609,127,Barrow St & Hudson St,299430.26919086196,62747.33055627875,1.0,10.0,0.0,-74.00674436,40.73172427999983
2610,360,William St & Pine St,299250.16916020785,60021.67714634558,1.0,5.0,1.0,-74.00887308,40.70717935999984
2612,2023,E 55 St & Lexington Ave,302506.70580421155,65852.2717315854,1.0,3.0,0.0,-73.97031366,40.759680849999846
2619,498,Broadway & W 32 St,301006.3381983077,64615.69522729803,1.0,12.0,0.0,-73.98808416,40.74854861999983
2622,472,E 32 St & Park Ave,301524.6007608261,64300.792197638206,1.0,8.0,0.0,-73.98194829,40.74571209999984
2624,274,Lafayette Ave & Fort Greene Pl,301971.1159568853,57771.992520913525,1.0,9.0,2.0,-73.976682,40.68691864999984
2625,444,Broadway & W 24 St,300916.3449504255,63927.81290773359,1.0,8.0,0.0,-73.98915076,40.74235429999983
2639,422,W 59 St & 10 Ave,301009.90350825235,67054.81455013587,1.0,14.0,0.0,-73.988038,40.77051299999985
2640,2023,E 51 St & Lexington Ave,302506.70580421155,65852.2717315854,1.0,3.0,0.0,-73.97031366,40.759680849999846
2642,540,Lexington Ave & E 26 St,301418.1910426111,63830.009444611045,1.0,8.0,0.0,-73.98320928,40.74147285999984
2643,492,W 33 St & 7 Ave,300765.9053708437,64799.044431391405,1.0,12.0,0.0,-73.99093085,40.75019994999986
2652,486,Broadway & W 29 St,300966.41968676297,64354.97879098084,1.0,8.0,0.0,-73.98855723,40.74620089999984
2654,326,E 11 St & 1 Ave,301329.06913123967,62504.6862144306,1.0,6.0,0.0,-73.98426726,40.72953836999984
2661,489,10 Ave & W 28 St,299850.6886989291,64850.52288704409,1.0,19.0,0.0,-74.00176802,40.75066385999986
2668,432,E 7 St & Avenue A,301368.73297504365,62135.958545995556,1.0,1.0,1.0,-73.98379855,40.726217879999844
2670,257,Lispenard St & Broadway,299791.12695929455,61377.861690395555,1.0,11.0,1.0,-74.00247214,40.71939225999983
2673,350,Clinton St & Grand St,301095.9501146575,60956.27106005898,1.0,4.0,1.0,-73.98702950000002,40.71559508999984
2674,520,W 52 St & 5 Ave,301985.57896922744,65878.96176035785,1.0,3.0,0.0,-73.97648516,40.75992261999984
2675,262,Washington Park,302220.50158393744,58312.162870858476,1.0,16.0,2.0,-73.97372989,40.69178231999985
2688,352,W 56 St & 6 Ave,301923.02447954647,66265.78509223196,1.0,3.0,0.0,-73.97722479,40.76340612999984
2693,340,Madison St & Clinton St,301033.99822147423,60633.70396692559,1.0,4.0,1.0,-73.98776323,40.71269041999984
2694,417,Hudson St & Reade St,299137.91251132445,60658.314640746685,1.0,5.0,1.0,-74.01020234,40.71291223999984
2701,484,W 44 St & 5 Ave,301676.7213251606,65332.516299394134,1.0,12.0,0.0,-73.98014437,40.755002539999836
2711,301,E 2 St & Avenue B,301378.17383065715,61686.94322815973,1.0,1.0,1.0,-73.98368779,40.72217443999985
2714,336,Sullivan St & Washington Sq,300079.35321508435,62608.852811002354,1.0,10.0,0.0,-73.99906065,40.73047746999983
2715,546,E 30 St & Park Ave S,301432.8227123403,64160.5316805959,1.0,8.0,0.0,-73.98303529,40.74444920999983
2718,502,Henry St & Grand St,301576.2134588143,60803.101319125715,1.0,4.0,1.0,-73.981346,40.71421499999985
2726,449,W 52 St & 9 Ave,301022.0896772657,66400.22365016548,1.0,14.0,0.0,-73.98789473,40.764618369999845
2730,511,E 14 St & Avenue B,301881.8098878497,62487.98008353734,1.0,1.0,1.0,-73.97772429,40.72938684999984
2735,391,Clark St & Henry St,300553.9682866598,58958.03253112946,1.0,0.0,2.0,-73.99344559,40.69760126999984
2741,323,Lawrence St & Willoughby St,301156.51735120144,58376.268000187076,1.0,0.0,2.0,-73.98631746,40.692361779999835
2746,344,Monroe St & Bedford Ave,303904.7155809279,57575.72212761202,1.0,2.0,2.0,-73.95380904,40.68514429999985
2751,328,Watts St & Greenwich St,299183.9057279236,61895.74724306318,1.0,11.0,1.0,-74.00965965,40.72405548999986
2754,360,Cliff St & Fulton St,299250.16916020785,60021.67714634558,1.0,5.0,1.0,-74.00887308,40.70717935999984
2774,241,DeKalb Ave & S Portland Ave,302119.0217437347,58093.15019976187,1.0,9.0,2.0,-73.97493121000001,40.689810349999824
2780,392,Jay St & Tech Pl,301084.66596501914,58676.443864857014,1.0,0.0,2.0,-73.987167,40.69506499999982
2786,153,E 40 St & 5 Ave,301551.1317858204,65005.97972809048,1.0,12.0,0.0,-73.9816324043,40.75206230699983
2787,404,9 Ave & W 18 St,299534.7161478155,63731.02608173348,1.0,7.0,0.0,-74.00550867,40.74058259999983
2789,236,St Marks Pl & 2 Ave,301086.4414632193,62380.29799902901,1.0,6.0,0.0,-73.98713956,40.728418599999834
2790,295,Pike St & E Broadway,300596.62778432126,60786.485766917205,1.0,4.0,1.0,-73.99293911,40.714066669999845
2791,233,Joralemon St & Adams St,300875.7534003395,58387.444187949666,1.0,0.0,2.0,-73.98963911,40.69246276999985
2798,368,Carmine St & 6 Ave,299818.3849212404,62598.695908785405,1.0,10.0,0.0,-74.00214988,40.73038598999985
2801,478,11 Ave & W 41 St,300097.7616938332,65920.71011891271,1.0,17.0,0.0,-73.99884222,40.76030095999985
2804,296,Division St & Bowery,300249.5378736396,60793.59743827793,1.0,18.0,1.0,-73.99704679999999,40.714130889999836
2805,527,E 33 St & 1 Ave,302166.647226004,64017.06329064927,1.0,8.0,0.0,-73.97434726,40.743155659999836
2827,500,Broadway & W 51 St,301404.8671948063,66141.53029858346,1.0,14.0,0.0,-73.98336183,40.76228825999984
2832,507,E 25 St & 2 Ave,301711.4655825805,63569.457227030405,1.0,8.0,0.0,-73.97973776,40.739126009999836
2862,529,W 42 St & 8 Ave,300761.24217150133,65617.4676403222,1.0,17.0,0.0,-73.99098507,40.75756989999984
2863,403,E 2 St & 2 Ave,300785.98843788827,62003.82395074236,1.0,1.0,1.0,-73.99069656,40.72502875999984
2870,260,Broad St & Bridge St,299013.08616424294,59629.97867754895,1.0,5.0,1.0,-74.01167797,40.703651819999855
2872,260,State St,299013.08616424294,59629.97867754895,1.0,5.0,1.0,-74.01167797,40.703651819999855
2888,357,E 11 St & Broadway,300711.23488357716,62846.5745464001,1.0,6.0,0.0,-73.99158043,40.73261786999982
2889,477,W 41 St & 8 Ave,300842.22616183956,65488.16898129069,1.0,17.0,0.0,-73.9900262,40.756405479999856
2891,504,1 Ave & E 15 St,301549.63693531294,62802.35655592325,1.0,1.0,1.0,-73.98165557,40.73221852999985
2894,332,Cherry St,301733.8128820825,60579.27020949614,1.0,4.0,1.0,-73.97948148,40.71219905999985
2899,337,Pearl St & Hanover Square,299291.2303084922,59646.31307354559,1.0,5.0,1.0,-74.00838676,40.70379919999984
2911,528,2 Ave & E 31 St,301937.48561927106,63989.61070951354,1.0,8.0,0.0,-73.97706058,40.74290901999983
2930,360,John St & William St,299250.16916020785,60021.67714634558,1.0,5.0,1.0,-74.00887308,40.70717935999984
2939,396,Lefferts Pl & Franklin Ave,303739.306346932,57042.399356571455,1.0,2.0,2.0,-73.9557689392,40.680342422999836
2940,261,Johnson St & Gold St,301384.07853587845,58641.38156122742,1.0,0.0,2.0,-73.98362464,40.694748809999844
2953,329,Greenwich St & N Moore St,299137.69296102016,61493.60456226344,1.0,11.0,1.0,-74.01020609,40.72043410999985
2961,475,E 16 St & Irving Pl,301048.65205648955,63138.104585625544,1.0,6.0,0.0,-73.98758561,40.735242759999835
2965,393,E 5 St & Avenue C,301693.5549507639,61777.80617694328,1.0,1.0,1.0,-73.97995466,40.722992079999834
2972,454,E 51 St & 1 Ave,302877.10230484855,65283.44354308143,1.0,15.0,0.0,-73.96592976,40.75455730999985
2982,387,Centre St & Chambers St,299610.68672532565,60638.33265589685,1.0,18.0,1.0,-74.0046073,40.71273265999984
2989,456,E 53 St & Madison Ave,302193.47996253025,65855.49812551003,1.0,3.0,0.0,-73.97402311,40.75971079999984
2992,458,11 Ave & W 27 St,299558.66320335434,64931.837738586764,1.0,19.0,0.0,-74.00522600000001,40.75139599999984
3012,508,W 46 St & 11 Ave,300280.79357438284,66266.39106442474,1.0,17.0,0.0,-73.99667444,40.76341378999981
3020,195,Liberty St & Broadway,299118.30168002105,60230.114420917314,1.0,5.0,1.0,-74.01043382,40.70905622999982
3025,349,E 2 St & Avenue C,301411.13402235246,61279.14370987461,1.0,4.0,1.0,-73.98329859,40.71850210999984
3029,3002,South End Ave & Liberty St,298668.6058518717,60502.89017979768,1.0,5.0,1.0,-74.01575600000001,40.71151199999986
3031,346,Bank St & Hudson St,299477.95926499943,63280.87144860448,1.0,10.0,0.0,-74.00618026000001,40.73652888999985
3040,409,DeKalb Ave & Skillman St,303682.7603395784,58186.94860040142,1.0,2.0,2.0,-73.95643107,40.69064949999984
3046,503,E 20 St & Park Ave,301054.17324564443,63474.7510407147,1.0,8.0,0.0,-73.98751968,40.73827427999985
3053,411,Avenue D & E 3 St,301969.64059289015,61698.89587059879,1.0,1.0,1.0,-73.97668709,40.72228086999984
3061,274,Fulton St & Rockwell Pl,301971.1159568853,57771.992520913525,1.0,9.0,2.0,-73.976682,40.68691864999984
3062,464,E 56 St & 3 Ave,302736.1363587341,65815.05839986795,1.0,3.0,0.0,-73.96759673,40.75934500999984
3067,402,Broadway & E 22 St,300882.55904899933,63704.47907088655,1.0,8.0,0.0,-73.98955109,40.74034319999986
3083,360,Maiden Ln & Pearl St,299250.16916020785,60021.67714634558,1.0,5.0,1.0,-74.00887308,40.70717935999984
3085,268,Howard St & Centre St,300022.52787406044,61346.000157178794,1.0,11.0,1.0,-73.99973337,40.719105369999845
3122,348,W Broadway & Spring St,299869.30189209554,61990.57861360221,1.0,11.0,1.0,-74.00154702,40.72490984999984
3125,428,E 3 St & 1 Ave,301027.8223524252,61964.8145594045,1.0,1.0,1.0,-73.98783413,40.72467720999984
3133,406,Hicks St & Montague St,300342.25730224437,58683.41831032541,1.0,0.0,2.0,-73.99595065000001,40.695128449999835
3137,327,Vesey Pl & River Terrace,298598.7585171648,60927.762086156356,1.0,5.0,1.0,-74.01658354,40.71533789999985
3144,311,Norfolk St & Broome St,301012.1614635894,61137.524159589564,1.0,4.0,1.0,-73.98802084,40.71722739999985
3167,531,Forsyth St & Broome St,300619.9232180644,61327.55543746841,1.0,4.0,1.0,-73.99266288,40.71893903999983
3168,372,Franklin Ave & Myrtle Ave,303542.4140754869,58617.579152167054,1.0,2.0,2.0,-73.958089,40.694527999999856
3172,439,E 4 St & 2 Ave,300863.37190107343,62142.85838764295,1.0,1.0,1.0,-73.98978041,40.72628069999984
3180,331,Pike St & Monroe St,300681.88264841674,60527.12915573535,1.0,4.0,1.0,-73.99193043,40.71173106999985
3186,440,E 45 St & 3 Ave,302294.7889510106,65060.81267547464,1.0,15.0,0.0,-73.97282625,40.75255433999983
3193,416,Cumberland St & Lafayette Ave,302311.77273040544,57840.430935776625,1.0,9.0,2.0,-73.97265183,40.687534059999834
3199,253,W 13 St & 5 Ave,300461.25251820014,63159.874558483156,1.0,6.0,0.0,-73.99453948,40.73543933999984
3220,164,E 47 St & 2 Ave,302505.9765433697,65136.02121822483,1.0,15.0,0.0,-73.97032517,40.75323097999986
3226,335,Washington Pl & Broadway,300502.9439039401,62449.14861262452,1.0,6.0,0.0,-73.99404649,40.729039169999844
3252,324,Bond St & Schermerhorn St,301604.93662550155,58101.64378450899,1.0,0.0,2.0,-73.981013,40.68988799999984
3261,2004,6 Ave & Broome St,299602.58522054675,61933.859112177204,1.0,10.0,0.0,-74.004704,40.72439899999985
3282,252,MacDougal St & Washington Sq,300124.8490339044,62807.24249822025,1.0,10.0,0.0,-73.99852205,40.73226397999985
3285,377,6 Ave & Canal St,299521.4297533928,61716.09492685073,1.0,11.0,1.0,-74.00566443,40.72243796999984
3286,289,Monroe St & Classon Ave,303481.9250940118,57511.54776460891,1.0,2.0,2.0,-73.95881081000002,40.68456829999984
7997,418,Front St & Gold St,301472.3772129268,59473.27956820422,1.0,0.0,2.0,-73.982578,40.70223999999984
8001,417,Murray St & West St,299137.91251132445,60658.314640746685,1.0,5.0,1.0,-74.01020234,40.71291223999984
8009,469,Broadway & W 53 St,301462.304242909,66269.50528928387,1.0,14.0,0.0,-73.98268129,40.76344057999984
8011,364,Lafayette Ave & Classon Ave,303361.0084464778,58004.11416297243,1.0,2.0,2.0,-73.96023854,40.68900442999985
8015,441,E 52 St & 2 Ave,302751.5348182552,65445.159408193846,1.0,3.0,0.0,-73.967416,40.75601399999983
8023,536,1 Ave & E 30 St,302081.0947553629,63826.94691031637,1.0,8.0,0.0,-73.97536082,40.74144386999984
8032,137,E 56 St & Madison Ave,302286.2226353946,66068.42908089615,1.0,3.0,0.0,-73.972924,40.76162799999984
8037,341,Stanton St & Mangin St,302003.3751621972,61203.692037307315,1.0,4.0,1.0,-73.97628939,40.71782142999984
8052,2006,Central Park S & 6 Ave,301997.52913211996,66543.78583249105,1.0,3.0,0.0,-73.97634151,40.76590935999985
8063,144,Nassau St & Navy St,301632.1035698308,59046.77239246917,1.0,0.0,2.0,-73.98068914,40.69839894999985
8108,120,Lexington Ave & Classon Ave,303442.00659410417,57755.793037786905,1.0,2.0,2.0,-73.95928168,40.68676792999985
8130,2022,E 59 St & Sutton Pl,303444.676232026,65720.53538409823,1.0,3.0,0.0,-73.95920622,40.75849115999985
8136,501,FDR Drive & E 35 St,302431.4026995957,64135.22796579191,1.0,8.0,0.0,-73.97121214,40.744218999999845
8144,417,Warren St & Church St,299137.91251132445,60658.314640746685,1.0,5.0,1.0,-74.01020234,40.71291223999984
8167,525,W 34 St & 11 Ave,299821.2902160694,65436.608773610984,1.0,17.0,0.0,-74.0021163,40.75594158999982
8207,2023,E 53 St & Lexington Ave,302506.70580421155,65852.2717315854,1.0,3.0,0.0,-73.97031366,40.759680849999846
8209,248,Laight St & Hudson St,299347.94197528803,61651.23601161261,1.0,11.0,1.0,-74.00771779000002,40.72185378999984
8282,361,Allen St & Hester St,300683.7682435824,61007.70009929964,1.0,4.0,1.0,-73.99190759000001,40.71605865999985
8290,467,Dean St & 4 Ave,301779.3829254471,57350.65556561402,1.0,9.0,2.0,-73.97895137,40.68312488999984
8300,510,W 51 St & 6 Ave,301653.2654666793,65960.7319043118,1.0,14.0,0.0,-73.98042047,40.760659699999835
8318,79,Franklin St & W Broadway,299436.7305724398,61347.148696056734,1.0,11.0,1.0,-74.00666661,40.719115519999846
8356,360,Fulton St & William St,299250.16916020785,60021.67714634558,1.0,5.0,1.0,-74.00887308,40.70717935999984
8420,322,Clinton St & Tillary St,300742.2563319767,58801.55256370078,1.0,0.0,2.0,-73.991218,40.69619199999984
8456,389,Broadway & Berry St,302936.39547604974,60384.92452743332,1.0,13.0,1.0,-73.96525063,40.710445539999846
8496,417,Harrison St & Hudson St,299137.91251132445,60658.314640746685,1.0,5.0,1.0,-74.01020234,40.71291223999984
8513,174,E 27 St & 1 Ave,301910.083634795,63464.0641684345,1.0,8.0,0.0,-73.97738662,40.73817649999983
8522,251,Mott St & Prince St,300439.3169591122,61798.44699314055,1.0,11.0,1.0,-73.99480012000001,40.72317957999985
8560,401,Rivington St & Chrystie St,300846.7352800496,61467.13442023403,1.0,1.0,1.0,-73.98997825,40.720195759999854
8576,2009,Catherine St & Monroe St,300268.19075161126,60465.289906864484,1.0,18.0,1.0,-73.99682619,40.71117443999983
8613,514,12 Ave & W 40 St,299765.5421578871,65984.46189260879,1.0,19.0,0.0,-74.00277668,40.760875019999844
8617,239,Willoughby St & Fleet St,301580.475637802,58332.358097697026,1.0,0.0,2.0,-73.9813018,40.691965659999845
8641,244,Willoughby Ave & Hall St,302927.24591642927,58332.178394483686,1.0,2.0,2.0,-73.96536851,40.69196034999985
8706,455,1 Ave & E 44 St,302613.53373558226,64779.46769025179,1.0,15.0,0.0,-73.96905301,40.75001985999986
8713,280,E 10 St & 5 Ave,300413.8068105909,62924.485713572256,1.0,6.0,0.0,-73.99510132,40.733319669999844
8822,417,Park Pl & Church St,299137.91251132445,60658.314640746685,1.0,5.0,1.0,-74.01020234,40.71291223999984
8838,271,Ashland Pl & Hanson Pl,301854.83454284625,57590.18511093434,1.0,9.0,2.0,-73.97805813,40.68528171999984
8840,342,Columbia St & Rivington St,301675.8782690302,61156.781616971086,1.0,4.0,1.0,-73.98016555,40.71739972999983
8895,2008,Little West St & 1 Pl,298582.2194712945,59856.66652254268,1.0,5.0,1.0,-74.01677685,40.70569253999984
8931,388,W 26 St & 10 Ave,299750.836384089,64745.46163883949,1.0,19.0,0.0,-74.00295034600002,40.74971775299984
8936,397,Fulton St & Clermont Ave,302601.7702871902,57465.56559104831,1.0,9.0,2.0,-73.96922273,40.68415747999984
9016,2000,York St & Jay St,300895.6291440136,59507.70991676065,1.0,0.0,2.0,-73.98940236,40.70255087999985
9026,401,Stanton St & Chrystie St,300846.7352800496,61467.13442023403,1.0,1.0,1.0,-73.98997825,40.720195759999854
9045,379,W 31 St & 7 Ave,300709.4056154273,64683.10953177736,1.0,12.0,0.0,-73.9916,40.74915599999983
9046,260,Broadway & Battery Pl,299013.08616424294,59629.97867754895,1.0,5.0,1.0,-74.01167797,40.703651819999855
9066,421,Clermont Ave & Park Ave,302426.02676334773,58751.05068411848,1.0,16.0,2.0,-73.97129668,40.69573397999984
9126,2010,Grand St & Greene St,299801.6756069874,61629.113564280095,1.0,11.0,1.0,-74.00234737000001,40.72165480999984
15116,2000,Pearl St & Anchorage Pl,300895.6291440136,59507.70991676065,1.0,0.0,2.0,-73.98940236,40.70255087999985
15232,82,St James Pl & Pearl St,299986.01927650097,60465.25396807906,1.0,18.0,1.0,-74.00016545,40.71117415999982
15239,282,Kent Ave & S 11 St,302675.33901837195,60143.56364756682,1.0,13.0,1.0,-73.96834101,40.708272949999845
15269,217,Old Fulton St,300520.92682841816,59532.183463795845,1.0,0.0,2.0,-73.99383605,40.702771589999834
15408,399,Lafayette Ave & St James Pl,302978.5977780334,57949.63809940888,1.0,9.0,2.0,-73.9647628,40.68851533999984
15422,436,Hancock St & Bedford Ave,303889.57003169873,57244.940774149254,1.0,2.0,2.0,-73.95399026,40.68216563999984
15535,443,Bedford Ave & S 9th St,303034.5896027474,60172.329282361716,1.0,13.0,1.0,-73.96408963,40.70853073999984
15564,351,Front St & Maiden Ln,299482.32376848295,59814.01746861364,1.0,5.0,1.0,-74.00612572,40.705309539999845
15685,337,South St & Gouverneur Ln,299291.2303084922,59646.31307354559,1.0,5.0,1.0,-74.00838676,40.70379919999984
15686,349,Pitt St & Stanton St,301411.13402235246,61279.14370987461,1.0,4.0,1.0,-73.98329859,40.71850210999984
15829,516,E 47 St & 1 Ave,302715.5669810565,65007.016586305734,1.0,15.0,0.0,-73.96784384,40.75206861999984
15984,471,Grand St & Havemeyer St,303635.0485125656,60654.29311251166,1.0,13.0,1.0,-73.95698119,40.71286843999984
16052,353,S Portland Ave & Hanson Pl,302171.28816577466,57602.92502838966,1.0,9.0,2.0,-73.97431458,40.68539566999984
16061,260,South St & Whitehall St,299013.08616424294,59629.97867754895,1.0,5.0,1.0,-74.01167797,40.703651819999855
16096,260,Water - Whitehall Plaza,299013.08616424294,59629.97867754895,1.0,5.0,1.0,-74.01167797,40.703651819999855
21432,411,Avenue D & E 8 St,301969.64059289015,61698.89587059879,1.0,1.0,1.0,-73.97668709,40.72228086999984
21546,250,Lafayette St & Jersey St,300367.2588581555,61951.835161189796,1.0,11.0,1.0,-73.99565293,40.72456088999984
21612,258,DeKalb Ave & Vanderbilt Ave,302632.6847238478,58048.57608549039,1.0,9.0,2.0,-73.96885458,40.68940746999984
21918,245,Myrtle Ave & St Edwards St,301940.77514899144,58477.307882531764,1.0,16.0,2.0,-73.97703874,40.69327017999984
21923,398,Atlantic Ave & Furman St,300001.80885529716,58297.339281962675,1.0,0.0,2.0,-73.99997859999999,40.691651829999856
22243,314,Montague St & Clinton St,300662.7235720225,58585.52805852905,1.0,0.0,2.0,-73.99215922,40.69424673999984
22527,2002,Wythe Ave & Metropolitan Ave,303109.54653299716,61100.30735598062,1.0,13.0,1.0,-73.96319799999999,40.716886999999836
27866,2001,7 Ave & Farragut St,302254.06463650876,59104.85711014898,1.0,16.0,2.0,-73.97332996,40.69892053999985
31575,390,Duffield St & Willoughby St,301328.36475024046,58360.09607032283,1.0,0.0,2.0,-73.9842844,40.69221588999984
31649,407,Henry St & Poplar St,300722.26323019026,59276.502469241976,1.0,0.0,2.0,-73.991454,40.70046899999984
33403,460,S 4 St & Wythe Ave,302881.16958333866,60652.89854480467,1.0,13.0,1.0,-73.96590294,40.71285886999983
33833,343,Clinton Ave & Flushing Ave,302546.65505955665,58996.06505606676,1.0,16.0,2.0,-73.96986848,40.69793999999983
38443,419,Carlton Ave & Park Ave,302235.0910508214,58759.10484947973,1.0,16.0,2.0,-73.97355569,40.69580704999983
39047,373,Willoughby Ave & Walworth St,303903.31485043163,58483.29943550593,1.0,2.0,2.0,-73.95381995,40.69331715999983
